id,title,category_major,category_minor,description,support_content,keywords,age_min,age_max,application_period,application_method,selection_method,reference_url,supervisor,operator,support_scale,documents,qualification,view_count,zip_code,first_reg_date,last_modified_date,collected_at
20250904005400211632,청년도전지원사업 『도전캠퍼스』,복지문화,취약계층 및 금융지원,세종시 청년들을 대상으로 『도전캠퍼스』 맞춤형프로그램(단기/중기/장기)을 통해 구직단념 청년들의 구직의욕 고취 및 체계적인 지원시스템 마련,"□ 청년도전지원사업 운영 개요
  ○ (모집대상) 세종시 청년(미취업, 구직단념, 경력단절여성 등)
  ○ (모집인원) 96명(단기: 24명, 중기: 48명, 장기: 24명)
  ○ (운영내용) 밀착상담(기초, 수시)/ 사례관리, 자신감회복, 진로탐색, 취업역량 강화 프로그램
  ○ (운영기간) 
     - 단기(40시간/ 5주), 1주 2~3회 운영(화~목) 
     - 중기(120시간/ 15주), 1주 2~3회 운영(화~목) 
     - 장기(200시간/ 25주), 1주 2~3회 운영(화~목) 
  ○ (운영장소) 세종청년센터 2층 클래스룸, 회의실
  ○ (참여수당)
     - 단기(참여수당50만원)
     - 중기(참여수당50만원 × 3회 최대 150만원 / 이수 인센티브 20만원) 
     - 장기(참여수당50만원 × 5회 최대 250만원 / 이수 인센티브 20만원 / 취(창)업 관련 활동 시 30 만원)
      ※ 중기/단기(이수 후 6개월 이내 취(창)업하고 3개월 근속 시 50만원)
  ○ (사후관리) 프로그램참여자 대상으로 3개월이상 구직정보안내 및 연계","장기미취업청년,보조금,교육지원,맞춤형상담서비스",19,39,20250110 ~ 20250305,"(온라인) 워크넷 또는 구글폼 
 - 신청접수→기초상담(선정여부확인)→선정 및 결과통보","(선정) 신청자격 여부 확인 및 선정, 구직준비도 검사, 상담 등의 결과를 종합적으로 고려하여 선정 및 맞춤형(단기/중기/장기) 프로그램 안내
(발표) 개별 통보",https://www.sejong.go.kr/bbs/R0071/view.do?nttId=B000000133657Hz0xD9u&mno=sub02_01&cmsNoStr=&kind=&pageIndex=1,청년정책담당관,재단법인세종일자리경제진흥원,96,"(공    통) ① 신분증 ② 통장 사본 ③개인정보 수집·이용(제공) 동의서
(지역특화) 주민등록등본, 근로계약서 또는 임금명세서(생계형30시간 미만)",세종시 주민등록이 되어 있는 만 19세 이상 39세 이하 또는 세종시 소재 대학에 재학중인 자,9,36110,2025-09-04 14:28:58,2025-09-04 14:34:25,2025-11-04T00:01:41.597676
20250904005400211631,청소년 한부모 아동양육 및 자립지원,복지문화,취약계층 및 금융지원,"세종시 청소년 한부모에게 아동양육비 및 자립지원금을 지원해, 자녀 양육환경 개선 및 자립기반 마련 ","□ 청소년 한부모 아동양육비
  ○ 대    상 : 기준 중위소득 65% 이하인 청소년한부모의 자녀
  ○ 지원내용 
    - 24세 이하 청소년한부모의 2세 이상 아동 1인당 월 37만원 지원
    - 24세 이하 청소년한부모의 2세 미만 아동 1인당 월 40만원 지원
  ○ 지급시기 : 매월 20일 

□ 청소년 한부모 자립지원
  ○ 대    상 : 기준 중위소득 65% 이하인 청소년한부모가족으로, 신청일 기준 최근 1년 내 학업 또는 취업활동 참여 실적이 있는 가구 
    ※ 자립활동이 1개월 내 최소 10일 이상인 경우에 한하여 지원 
  ○ 지원내용 : 가구당 월 10만원 / 1년 단위 지원 ","육아,보조금",1,24,,"○ 온라인 신청
- 복지로 사이트 접속 → 청소년한부모 검색 → 신청하기 → 공인인증(간편인증 가능) 로그인 → 신청서 작성 및 서류 업로드 
○ 방문 신청 
- 주소지 관할 읍면동 행정복지센터 방문 ","○ 처리기간 : 30일(30일 연장 가능) 후 서면 통지 
  - 소득재산 조사 및 가구실태 등 신청조사 실시 ",https://www.bokjiro.go.kr,인구여성가족과,,0,"(필   수) ① 청소년한부모가족 신청서 ② 금융정보제공동의서 ③ 혼인관계증명서 및 가족관계증명서 ④ 본인통장 사본
(추가서류) ① 소득재산 증빙서류 ② 양육비 이행 관련 서류(해당 시)  ③ 학업 및 취업활동 증빙서류 등 ",,10,36110,2025-09-04 14:10:49,2025-09-04 14:33:57,2025-11-04T00:01:41.597676
20250904005400211630,청년미래적금 운영,복지문화,취약계층 및 금융지원,관내 근로 청년이 일정 금액(월 15만원) 적금(3년간)하면 市도 동일 금액을 적립하여 만기 시에 일시 지급하는 자산 형성 지원사업 ,"○ 관내 기업에 근로 중인 청년이 월 15만원의 적금 납입 시에 시도 동일금액을 적립하여 만기(3년)에 일시 지급
  ※ 만기수령액: 본인 저축액 540만원(15만원×36개월) + 시 지원금 540만원(매칭지원) + 본인 저축분에 대한 이자
○ 지원요건
  - (연령) 19세 이상 39세인 청년
  - (거주) 공고일 기준 세종시 6개월 이상 계속 거주
  - (근로) 공고일 기준 6개월 이상 4대 보험이 가입된 관내 ‧ 동일사업장(재직 중인 기업‧기관 등의 사업자등록증 기준 세종 소재 확인)에서 주 30시간 이상 계속 근로하고 있는 자
  - (소득) 공고일 기준 최근 6개월 평균 건강보험료 본인부담금이 ’25년 건강보험료 소득판정기준표상 중위소득 120% 이하인 자",보조금,19,39,20250507 ~ 20250513,세종 청년희망내일센터(sjyouth.sjepa.or.kr) 온라인 접수,"자격요건 충족하며, 유사 사업 미참여자 중 정량평가*를 통하여 최종선정
* 정량평가: 중위소득(50), 거주기간(30), 근로기간(20) ",https://sjyouth.sjepa.or.kr/,기업지원과,재단법인세종일자리경제진흥원,60,"개인정보 수집‧이용 및 제공동의서
주민등록초본(주소 변동 최근 5년 및 병역 사항 포함)
근로계약서 또는 재직증명서(사업장의 사업자등록증 첨부)
건강보험 자격득실‧납부 확인서
4대 사회보험 가입자 가입내역 확인서 등",,181,36110,2025-09-04 13:58:10,2025-09-04 14:33:15,2025-11-04T00:01:41.597676
20250904005400211628,출산장려금 지원,복지문화,취약계층 및 금융지원,관내 출생아 가정을 대상으로 출산장려금을 지급,"지원요건: 부모 중 1인이 자녀의 출생일 기준 6개월 이전부터 의성군에 주소를 두고 거주하였으며,의성군에 출생신고된 출생아
지원내용: 총 1,900만원(출생시 100만원, 매월 30만원 * 60개월)","보조금,육아,출산",0,4,,,,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000101,의성군,,0,,,10,47730,2025-09-04 11:39:32,2025-09-04 14:35:56,2025-11-04T00:01:41.597676
20250904005400211627,결혼장려금 지원,복지문화,취약계층 및 금융지원,의성군에 거주하는 신혼부부를 대상으로 결혼장려금을 지원,"○ 혼인신고일로부터 2년 이내 신청
○ 부부 중 한 명 이상이 혼인신고일 기준 1년 이전부터 의성군에 주민등록을 두고 거주하였으며, 혼인신고일 이후 부부가 함께 의성군에 주민등록을 두고 6개월 이상 거주하고 있는 49세 이하 신혼부부
○ 배우자가 외국인일 경우도 지원 가능(별도 증빙 필요)
○ 부부에게 최대 300만원 지급하되, 3회 분할 지급
  - 1차: 신청 익월 100만원 지급
  - 2차: 1년 경과 후 100만원 지급
  - 3차: 2년 경과 후 100만원 지급",보조금,0,49,,,,https://usc.go.kr/ko/page.do?mnu_uid=593&,의성군,,0,,,9,47730,2025-09-04 11:34:20,2025-09-04 14:35:21,2025-11-04T00:01:41.597676
20250904005400211626,신혼부부주거비용지원,주거,전월세 및 주거급여 지원,의성군에 거주 중인 신혼부부를 대상으로 전세자금 대출금 이자 또는 월세 지원,"○ 혼인신고일로부터 2년 이내 신청
○ 부부 중 한 명 이상이 혼인신고일 기준 1년 이전부터 의성군에 주민등록을 두고 거주하였으며, 혼인신고일 이후 부부가 함께 의성군 내 동일 주소지에 주민등록을 두고 있는 결혼 2년 이하인 49세 이하 무주택 신혼부부
○ 배우자가 외국인일 경우도 지원 가능(별도 증빙 필요)
○ 전세자금 대출금 이자 또는 월세 자금 지원
  - 가구당 월 최대 10만원 지원
  - 최대 24개월 지원(현금 지원)
  - 연간 2회(7월, 12월) 지급
○ 매 지급 시 자격 확인 후 지급",주거지원,0,49,,,,https://usc.go.kr/ko/page.do?mnu_uid=594&,의성군,,0,,,16,47730,2025-09-04 11:30:00,2025-09-04 14:35:06,2025-11-04T00:01:41.597676
20250904005400211625,대학생 사이버보안 경진대회,교육,미래역량강화,대학생 사이버보안 역량 강화 및 인재 발굴·양성을 위해 매년 전세계 대학생을 대상으로 사이버보안 경진대회 개최,"사이버보안에 관심이 있는 학생에게 양질의 사이버보안 분야 문제 풀이(웹, 포렌식, 리버싱, 포너블, 트렌드 등 / CTF 방식) 기회 제공

경진대회 입상자에게 총 3,800만원의 상금 지급
(고급분야 총 7팀 3,200만원 / 초급분야 총 7팀 600만원)
※ 2025년 기준으로 추후 변경될 수 있음",보조금,0,0,20250317 ~ 20250425,핵테온 세종 누리집 참고,"①참가자는 문제에 제시된 조건을 활용하여 flag값 획득 및 인증
②답안 제출 시 문제별 배점(기본배점+가산점수)에 따라 점수 부여
③동점팀이 있으면 최종 flag 제출 시간이 빠른 순으로 우선순위 결정
④대회 종료 후 문제풀이서(write-up) 제출 및 검증 후 최종 순위 확정
※ 2025년 기준으로 추후 변경될 수 있음",https://hacktheon.org,정보통계담당관,,0,"①대회 참가 신청서·서약서
②대학(교) 재학(휴학)증명서 ※ 발급이 어려우면 지도교수 추천서
③개인정보 수집·이용·제공 동의서
※ 2025년 기준으로 추후 변경될 수 있음",,8,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-09-04 11:16:52,2025-09-04 14:27:58,2025-11-04T00:01:41.597676
20250904005400211624,청년재능활동가 지원사업,교육,미래역량강화,"세종시 청년들의 다양한 재능을 알리고, 체계화 하여 지역 자원과의 연계로 청년 재능의 지역사회 확장 도모","○ 청년재능마켓
 - 청년 본인이 직접 정보를 업로드할 수 있는 마켓 창구
 - 기관과의 직접 계약 형태(1:1 매칭)

○ 수요기관 연계(지역행사 및 프로그램 연계)
 - 지역행사 및 프로그램 운영 요청시, 청년재능활동가를 연계하여 매칭(강사수당, 공연수당 지급)","보조금,맞춤형상담서비스",19,39,20250301 ~ 20251231,"(온라인) 세종청년센터 누리집
 - 센터 홈페이지 회원가입 후 [청년재능활동가]→[청년재능마켓 등록]→담당자 정보 확인 후 승인",,https://4242.or.kr/freelancer_service,청년정책담당관,재단법인세종일자리경제진흥원,0,,,17,36110,2025-09-04 11:09:40,2025-09-04 14:26:17,2025-11-04T00:01:41.597676
20250904005400211623,청년 장학사업 확대,교육,교육비지원,개인별 맞춤형 장학사업 추진으로 청년의 교육복지 증진,"□ 사업 개요
  ○ (대상) 공고일 기준 1년 이상 세종시 계속 거주자 또는 관내 학교 재학중인 대학생
  ○ (내용) 특기적성, 저소득층, 공익발전기여, 장애인, 다문화가정, 북한이탈주민 등 개인별 맞춤형 장학 지원
   ※ 분야별 지원금액 상이(공고문 확인 필수)",보조금,0,0,20250819 ~ 20251001,"온라인 접수(세종인재평생교육진흥원 www.sjhle.or.kr)
 : 누리집 회원가입 후 로그인 → 인재육성사업 → 장학금 신청","(심사) 제출서류 심사
(발표) 진흥원 누리집 게시 및 개별 통보",www.sjhle.or.kr,교육지원과,재단법인세종인재평생교육진흥원,140,"(공통) 
① 주민등록등본, ② 가족관계증명서, ③ 재학증명서, ④ 성적증명서, 
⑤ 개인정보수집이용제공동의서, ⑥ 타장학금 수혜확인서
※ 분야별 제출서류 상이하므로 공고문 확인 필수",대학생,9,36110,2025-09-04 11:01:46,2025-09-04 14:24:33,2025-11-04T00:01:41.597676
20250904005400211622,대학생 등록금 대출이자 지원,교육,교육비지원,안정적인 학업 및 구직활동을 위한 대학생 학자금 대출이자 지원,"□ 사업 개요
  ○ (대상) 공고일 기준 1년 이상 세종시 계속 거주자로 대학(원)생 및 졸업(수료) 2년 이내 미취업자
  ○ (내용) 한국장학재단 학자금 대출에 따라 발생하는 이자 지원(1인 최대 50만원)","교육지원,보조금",0,0,20250819 ~ 20250924,"온라인 접수(세종인재평생교육진흥원 www.sjhle.or.kr)
누리집 회원가입 후 로그인 → 인재육성사업 → 장학금 신청","(심사) 제출서류 심사
(발표) 진흥원 누리집 게시 및 개별 통보",www.sjhle.or.kr,교육지원과,재단법인세종인재평생교육진흥원,200,"(공통) 
① 주민등록초본, ② 가족관계증명서, ③ 재학/휴학/수료/졸업 증명서, ④ 건강보험자격득실확인서, ⑤ 개인정보수집이용제공동의서",한국장학재단 학자금 대출 대학생,8,36110,2025-09-04 10:56:03,2025-09-04 14:16:25,2025-11-04T00:01:41.597676
20250903005400211621,청년농부 창농기반 구축,일자리,창업,청년농업인 안정적 영농기반 구축,"ㅇ (대상)18~39세이하 청년농업인
ㅇ (주요내용)영농기반 구축 시설.장비 지원
ㅇ (전달체계)도-시군-참여청년",보조금,18,39,20240906 ~ 20240913,,,https://gbyfarmer.kr/pages/index.htm,경상북도,,0,,"❍ 사업대상자 : 미래 농업 CEO로 발전 가능성이 있는 청년농업인 및 청년농업인이 대표인 농업법인
    - 청년농업인 : 18세 이상 40세 미만에 해당하는 자로서 실제 영농에 종사하면서 농업경영체(경영주, 공동경영주)를 등록한 자
    - 신청일 현재 창농 희망 시군에 주소가 있는 자 중에서 병역필 또는 병역면제자
    - 농업법인 : ｢농어업경영체 육성 및 지원에 관한 법률｣ 제2조제2항에 따른 농업회사법인, 영농조합법인
  ❍ 청년농업인 자립기반 구축사업(농업기술원)과 중복 신청 불가",13,"47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940",2025-09-03 18:15:25,2025-09-04 09:36:13,2025-11-04T00:01:41.597676
20250903005400211619,신혼부부 임차보증금 이자지원,복지문화,취약계층 및 금융지원,"주거지원으로 혼인율 감소 및 저출산 극복을 위한 도내 혼인신고 7년이내 신혼부부를 대상으로 전세 임차보증금의 이자지원

","- 주거지원으로 혼인율 감소 및 저출산 극복을 위한 도내 혼인신고 7년이내 신혼부부를 대상으로 전세 임차보증금의 이자지원
- 전세 임차보증금의 이자지원 시군 신청접수 및 협약은행으로의 이자지급 (예산소진시까지)
",대출,0,0,,,,https://www.gbhome.kr/,경상북도,,0,,,18,47900,2025-09-03 17:55:25,2025-09-04 17:26:09,2025-11-04T00:01:41.597676
20250903005400211618,전세보증금반환보증 보증료 지원,주거,주택 및 거주지,전세보증금반환 보증보험 가입자에게 반환보증 보증료를 최대 40만원까지 지원하여 저소득층의 전세사기 피해 방지 및 주거안정 도모,"○ (관련근거) ｢주거기본법｣ 제15조(주거비 보조),  ｢세종특별자치시 주거기본 조례｣ 제5조(주거복지사업)
○ (사업기간) 2023년 ~ 계속
○ (지원대상) 신청일 기준 유효한 전세보증금반환보증(HUG, HF, SGI) 가입자
   -(주택) 무주택자로 보증금 3억원 이하의 주택·주거용 오피스텔 거주자
   -(연소득) 청년* 5천만원/청년외 6천만원/신혼부부** 7.5천만원 이하
    * 19~39세 / ** 신청일 기준 혼인신고일로부터 7년 이내인 부부
○ (지원금액) 신청인이 실제 납부한 보증료, 최대 40만원*(2년내 재지원 불가)
   * 청년·신혼부부: 납부 보증료(최대 40만원)/ 청년외: 납부 보증료의      90%(최대 40만원)
○ (지원절차)
   ① 전세보증 신청(임차인→보증기관, 은행)
      - 직접방문(지사 또는 위탁은행) / 온라인(보증기관)
   ② 보증서 발급(보증기관→임차인)
      - 온라인
   ③ 지원금 신청(신청인 본인 또는 배우자 → 시청)
      - 온라인(정부24) / 직접방문(시청 주택과)
   ④ 지원금 지급(시청→신청인)
      - (통지) 신청후 30일 이내
      - (지급) 통지후 15일 이내","주거지원,보조금",19,39,,"○ (온라인 신청) ① 정부24 사이트 접속→검색: 국토교통부 전세보증금반환보증 보증료 지원→신청하기→본인인증→구비서류 등록 및 신청 또는 ② HUG 안심전세포털→전세보증금반환보증 보증료 지원 신청 바로가기

○ (방문 신청) 세종시 시청대로 115, 206호 주택과(보람동, 금강노을빌딩) 
  - 본인 신청 원칙, 불가피한 경우 대리 신청 가능
  - 대리신청의 경우, 위임장, 대리인 신분증, 본인-대리인 관계 증명서류 추가 제출
   (법정대리인, 주민등록상 동일 세대원-동거인 제외, 동일 세대원이 아닌 배우자 및 직계 존비속)","(통지) 신청후 30일 이내
(지급) 통지후 15일 이내",https://www.gov.kr/portal/rcvfvrSvc/dtlEx/161300000103,주택과,,500,"< 방문신청 >
① 보증료 지원 신청서, 서약서, 본인 명의 통장 사본
② 전세보증금반환보증 보증서, 보증료 납부 증빙서류(납부액 기재)
 - HUG와 SGI의 경우 보증서에 보증료가 기재되어 있으므로 별도 증빙서류 불요
③ 임대차계약서, 부동산 등기사항 전부증명서
④ 주민등록등본(방문신청시), 혼인관계증명서
⑤ 소득금액증명(전년도 소득금액증명, 최근년도 근로소득 원천징수영수증, 급여명세서 등)
  - 국세청 홈택스 등에서 발급
  - 소득이 발생하지 않아 소득금액증명이 발급되지 않는 경우에는 ‘사실증명(신고사실없음)’ 제출
⑥ 기혼자는 배우자의 소득증빙 서류도 필수 제출
※ 모든 서류는 신청일 기준 3개월 이내 발급분
※ 열람용 서류는 법적 효력이 없으므로 반드시 발급용으로 제출 요망
※ HUG 안심전세포털에서 신청하는 경우, HUG보증보험 가입시 기 제출받은    서류로 소득 등을 확인하므로 위 서류 제출 불요
  단, 검토과정에서 추가 서류를 요청할 수 있음(혼인관계증명서, 소득증빙서류 등)",,22,36110,2025-09-03 17:50:24,2025-09-04 09:35:47,2025-11-04T00:01:41.597676
20250903005400211617,청년 신혼부부 월세 지원,주거,전월세 및 주거급여 지원," 청년 신혼부부의 주거비용 부담을 완화하고 안정적인 주거생활 환경을 조성하여 아이 낳고 키우기 좋은 주거여건 마련
 ｢경상북도 청년 기본조례｣상 청년 신혼부부(만19~만39세 이하)가 월세 주택에 모두 주민등록 상 전입신고 되어 있고, 경북도 내 임차보증금 5천만원 이하면서 월세 80만원 이하에 거주하는 연소득(부부합산) 6천만원 이하 무주택자 청년 신혼부부
청년 신혼부부 가구에 연소득 구간별 차등하여 월 최대 30만원 임차료 지원(2년)","ㅇ 청년 신혼부부의 주거비용 부담을 완화하고 안정적인 주거생활 환경을 조성하여 아이 낳고 키우기 좋은 주거여건 마련
ㅇ ｢경상북도 청년 기본조례｣상 청년 신혼부부(만19~만39세 이하)가 월세 주택에 모두 주민등록 상 전입신고 되어 있고, 경북도 내 임차보증금 5천만원 이하면서 월세 80만원 이하에 거주하는 연소득(부부합산) 6천만원 이하 무주택자 청년 신혼부부
ㅇ 청년 신혼부부 가구에 연소득 구간별 차등하여 월 최대 30만원 임차료 지원(2년)
ㅇ 시군 신청자 접수 및 월세 지급(예산소진시까지)",주거지원,19,39,,,,https://www.gbhome.kr,경상북도,,0,,,73,47900,2025-09-03 17:47:18,2025-09-04 17:22:47,2025-11-04T00:01:41.597676
20250903005400211616,청년정착상담소 운영,주거,주택 및 거주지,청년들의 심리적 안정 및 삶의 질 향상을 위하여 예방적 차원의 상담 서비스를 지원하고 사회적 고립 완화 및 지지 체계 형성,"① 마음상담
- (내용) 심리·진로·대인관계 분야의 상담이 필요한 청년 대상 1:1 상담서비스 지원(6회기)
- (모집횟수·인원) 2회 / 총 70명(3월 35명, 6월 35명) 
② 심화상담
- (내용) 개별상담 참여자 중 가족·부부·공동상담이 필요한 자(상담사 추천)에 한해 추가 전문 상담서비스 지원(팀당 5회기) 
- (모집인원) 5팀(10명 내외)
③ 교육상담
- (내용) 청년들이 지역사회에 안정적으로 정착하고 삶의 기반을 마련할 수 있도록 주제별(재무, 주거, 투자, 결혼 등) 상담 서비스 제공(2개월 1회(총 5회) 운영)
- (모집인원) 교육별 20명 내외
④ 또래상담
- (내용) 또래 전문가를 통한 일상생활 맞춤형 정보 전달 및 세대 공감적 상담 진행
- (모집인원) 20명
⑤ 정책상담
- (내용) 청년센터 매니저를 통한 맞춤형 청년정책 및 사업 안내
- (모집인원) 30명",맞춤형상담서비스,19,39,20250301 ~ 20251130,"(온라인) 세종청년센터 누리집
 - 센터 홈페이지 회원가입 후 [청년센터]→[프로그램 신청]→해당 사업 선택 후 신청","(심사) 없음
(발표) 개별 안내",https://4242.or.kr/,청년정책담당관,재단법인세종일자리경제진흥원,180,"- 마음상담 : 신청서 및 신청동의서
- 그 외 상담 : 없음",세종시 주민등록이 되어 있거나 세종시 소재 대학 재학 또는 직장 재직 중인 만 19세~39세 청년,24,36110,2025-09-03 17:40:16,2025-09-03 17:47:54,2025-11-04T00:01:41.597676
20250903005400211615,청년정책 홍보 사업,주거,주택 및 거주지,"청년정책 홍보단 운영, 청년정책 웹진 제작, 청년정책 캠페인을 통해 청년정책 인지도 확산 및 사업 효과성 제고","○ 주요내용 : SNS 및 커뮤니티 운영 등 온․오프라인 홍보
 - 관내 3개 대학교 청년정책 홍보 동아리 「사이사이 홍보단」 운영
 - 월별 청년정책 홍보물 1개 이상 제작 및 배포

○ 웹진 제작 : 청년정책 정기 홍보물 제작 및 배포(월별 1개)

○ 홍보 캠페인 : 관내 대학 및 지역 행사 시 오프라인 홍보",주거지원,19,39,,"세종청년플랫폼, 센터 SNS, 카카오 채널 등 가입자 및 구독자 대상 정보 제공",,https://4242.or.kr/,청년정책담당관,재단법인세종일자리경제진흥원,0,,,23,36110,2025-09-03 17:15:57,2025-09-03 17:46:58,2025-11-04T00:01:41.597676
20250903005400211614,청년월세 지원사업,주거,전월세 및 주거급여 지원,고금리·고물가 등으로 경제적 어려움을 겪는 청년층의 주거비 경감을 위해 청년이 실제 납부한 월세를 최대 20만원씩 최대 24개월간 지원,"○ (관련근거) 「청년기본법」제20조, 「주거기본법」제13조
○ (사업기간) 2022년 8월 ~ 2027년 12월
○ (지원내용) 실제 납부한 월세를 월 최대 20만원씩 최대 24개월 지원
  - (대상연령) 19~34세 이하 부모님과 별도 거주하는 무주택 청년
  - (지원요건) 청년가구 중위소득 60% 이하 & 재산 122백만원 이하이면서, 원가구 중위소득 100% 이하 & 재산 470만원 이하","주거지원,보조금",19,34,20240226 ~ 20250225,"(온라인)복지로, (방문신청)세종시청 청년정책담당관실
 ※ 복지로 온라인신청 경로: 복지로 로그인 > 서비스 신청 > 복지서비스 신청 > 복지급여 신청 > 기타 > 청년월세 한시 특별지원","① 신청, 접수
   - 온라인(복지로) / 오프라인(시청)
② 소득재산조사
   - 공적자료 조회(행복e음)
③ 지원결정
   - 45일 이내 통보
④ 월세지급
   - 매월 25일",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004661,청년정책담당관,,641,"임대차계약서, 월세이체 증빙서류(최근3개월), 통장사본, 청약통장사본, 가족관계증명서(상세-주민등록번호 전부공개, 본인·부·모기준 각 1부씩) 등",,101,"11110,11140,11170,11200,11215,11230,11260,11290,11305,11320,11350,11380,11410,11440,11470,11500,11530,11545,11560,11590,11620,11650,11680,11710,11740,26110,26140,26170,26200,26230,26260,26290,26320,26350,26380,26410,26440,26470,26500,26530,26710,27110,27140,27170,27200,27230,27260,27290,27710,27720,28110,28140,28177,28185,28200,28237,28245,28260,28710,28720,29110,29140,29155,29170,29200,30110,30140,30170,30200,30230,31110,31140,31170,31200,31710,36110,41111,41113,41115,41117,41131,41133,41135,41150,41171,41173,41192,41194,41196,41210,41220,41250,41271,41273,41281,41285,41287,41290,41310,41360,41370,41390,41410,41430,41450,41461,41463,41465,41480,41500,41550,41570,41590,41610,41630,41650,41670,41800,41820,41830,43111,43112,43113,43114,43130,43150,43720,43730,43740,43745,43750,43760,43770,43800,44131,44133,44150,44180,44200,44210,44230,44250,44270,44710,44760,44770,44790,44800,44810,44825,46110,46130,46150,46170,46230,46710,46720,46730,46770,46780,46790,46800,46810,46820,46830,46840,46860,46870,46880,46890,46900,46910,47111,47113,47130,47150,47170,47190,47210,47230,47250,47280,47290,47730,47750,47760,47770,47820,47830,47840,47850,47900,47920,47930,47940,48121,48123,48125,48127,48129,48170,48220,48240,48250,48270,48310,48330,48720,48730,48740,48820,48840,48850,48860,48870,48880,48890,50110,50130,51110,51130,51150,51170,51190,51210,51230,51720,51730,51750,51760,51770,51780,51790,51800,51810,51820,51830,52111,52113,52130,52140,52180,52190,52210,52710,52720,52730,52740,52750,52770,52790,52800",2025-09-03 17:08:10,2025-09-03 17:46:21,2025-11-04T00:01:41.597676
20250903005400211613,청년 주택임차보증금 이자 지원,주거,전월세 및 주거급여 지원,"대출한도 1억원 이내 대출이자 최대 4.1% 지원
(2년 만기, 연장 시 최장 6년)"," ○ (지원대상) 만19~39세의 무주택 청년가구
   - 세종시 거주자 또는 전입예정자
 ○ (자격요건) 
   - (대학(원)생, 취업준비생) 연소득 4,500만원 이하, 부모 합산 연소득 7,000만원 이하, 미혼
   - (취·창업자) 건강보험에 가입한 직장에 재직중인 자 또는 개인사업자 등, 본인 연소득 4,500만원 이하, 미혼
   - (신혼부부) 부부 합산 연소득 7,000만원 이하, 모두 청년, 혼인신고일 기준 7년 미만
 ○ (주택요건) 전세보증금 2억원(신혼부부 3억원)이하의 주거용 건물
 ○ (제외대상자) 주거급여 수급자, 주택소유자, 부·모와 임대차 계약을 체결한 자, 정부·市의 주거지원사업 참여자","금리혜택,대출,주거지원",19,39,20250528 ~ 20251231,(온라인) 세종청년희망내일센터 누리집 회원가입 후 신청,"(심사) 접수일 마감일로부터 약 45일 이내제출서류 및 전산자료를 활용한 자격검증
(발표) 누리집 명단 게시 및 개별 문자통보",https://www.jobaram.com/,청년정책담당관,재단법인세종일자리경제진흥원,35,"①지원신청서
②개인정보 수집 및 활용 동의서
③지원신청자 의무사항
④가족관계증명서(본인 기준, 상세)
⑤임차지 건축물대장(잔금 납부 전인 경우만)",무주택 청년 가구(신혼부부 포함),27,36110,2025-09-03 17:00:32,2025-09-03 17:45:46,2025-11-04T00:01:41.597676
